Recipe Key,recipe_wearable_leather_chest_pilgrim_bol2_t1_uncommon
Recipe Name,Pilgrim's Jerkin
Skill,skill_leatherworking
UnlockAtSkillLevel,3
SkillDifficulty,7
XPMultiplier,1.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
3,68%,134,146,157,20,106
4,80%,124,135,146,20,112
5,88%,115,125,135,20,112
6,93%,105,114,124,20,108
7,100%,17,19,21,,19
8,100%,14,15,16,,15
9,100%,10,11,12,,11
10,100%,6,7,8,,7
11,100%,3,3,3,,3
12,100%,0,0,0,,0
13,100%,0,0,0,,0
14,100%,0,0,0,,0
15,100%,0,0,0,,0
16,100%,0,0,0,,0
17+,100%,0,0,0,,0
